"","state","year","years_since_other_party","change_counter","years_till_change","change_within_4years","change_next_year","Population","LF_population","LF_population_percent","employed_population","participation_rate","unemployed_population","unemployment_rate","gdp_change","gdp","gdp_pchange","gdp_ma8","gdp_ma4","uer_ma8","uer_ma4","gdp_pchange_ma4","gdp_pchange_ma8","gdp_ma4_8_diff","uer_ma4_8_diff","gdp_pchange_ma4_8_diff"
"315","Missouri",1996,-3,6,9,FALSE,FALSE,4091568.66666667,2908654.83333333,71.0833333333333,2770024.83333333,67.7,138630,4.75833333333333,5897,150267.7,3.92,132286.55,140073.925,5.61666666666666,5.19166666666666,3.93,2.62625,7787.37499999997,-0.425,1.30375
"316","Maine",2006,-3,18,NA,FALSE,FALSE,1050791,701613.75,66.7666666666667,669577.083333333,63.725,32036.6666666667,4.56666666666667,472.25,37302.56,1.27,34964.32875,36595.3175,4.31458333333333,4.76041666666667,1.7925,2.63625,1630.98875000001,0.445833333333331,-0.84375
"317","Mississippi",2005,1,3,NA,FALSE,FALSE,2143324,1317294.58333333,61.4583333333333,1218788.5,56.8666666666667,98506.0833333333,7.5,1132.34,66711.56,1.7,62692.12625,64522.7475,5.97916666666667,6.63958333333334,2.23,1.33125,1830.62125000001,0.660416666666666,0.898749999999999
"318","New Mexico",1988,1,9,3,TRUE,FALSE,1083750,685492.083333333,63.2583333333333,634189.416666667,58.5166666666667,51302.6666666667,7.48333333333333,532,27463.6,1.94,26126.0375,27102.75,8.48125,8.45833333333333,1.1975,1.35,976.712499999991,-0.0229166666666654,-0.1525
"319","New Mexico",1999,4,11,4,TRUE,FALSE,1330634.33333333,836258.5,62.85,789774.416666667,59.3666666666667,46484.0833333333,5.55833333333333,2605.53,49111.1,5.31,43123.17125,47225.9675,6.54270833333333,6.29166666666667,3.3025,5.11125,4102.79624999998,-0.251041666666662,-1.80875
"320","Colorado",1997,-22,6,2,TRUE,FALSE,3042964,2217768.66666667,72.8583333333333,2141109.5,70.375,76659.1666666667,3.45,10059.6,133203.8,7.55,107990.65,120924.4,4.71875,3.98333333333333,6.12,5.1825,12933.7499999999,-0.735416666666667,0.937500000000001
"321","Mississippi",2001,-1,2,3,TRUE,FALSE,2104189.5,1293988.33333333,61.5,1222432.5,58.1,71555.8333333333,5.53333333333333,-676.970000000001,60947.34,-1.11,58991.3025,60861.505,5.68645833333334,5.31875,0.4325,2.30875,1870.20250000001,-0.367708333333336,-1.87625
"322","Massachusetts",2002,11,11,5,FALSE,FALSE,5006050.25,3431044.25,68.5416666666667,3250202.08333333,64.9166666666667,180842.166666667,5.25833333333333,1696.71000000002,260270.7,0.65,235079.05875,252959.02,3.975,3.71666666666667,3.59,3.41625,17879.96125,-0.258333333333329,0.173750000000001
"323","Missouri",2003,-10,6,2,TRUE,FALSE,4346055.75,3020292.08333333,69.4916666666667,2850411.25,65.6,169880.833333333,5.625,3572.20000000001,179126.66,1.99,168318.28125,175878.395,4.46458333333333,4.79375,1.36,2.6425,7560.11374999999,0.329166666666666,-1.2825
"324","Utah",1986,1,3,NA,FALSE,FALSE,1076916.66666667,750314.833333333,69.6583333333333,704517.333333333,65.425,45797.5,6.10833333333333,-471.299999999999,32466.8,-1.45,29406.65,31370.125,6.578125,6.83333333333333,3.6175,3.05125,1963.475,0.255208333333333,0.56625
"325","New Jersey",1992,-2,6,2,TRUE,FALSE,6097352.83333333,4063159.5,66.625,3723163.58333333,61.0666666666667,339995.916666667,8.36666666666667,4246.5,256964.6,1.65,239518.9,253639.375,5.34375,6.05416666666667,0.880000000000001,3.28625,14120.475,0.710416666666667,-2.40625
"326","Massachusetts",2003,12,11,4,TRUE,FALSE,5028613.83333333,3422228.66666667,68.05,3226731.33333333,64.1583333333333,195497.333333333,5.71666666666667,6474.64000000001,266745.34,2.43,243023.57625,260518.045,4.02916666666667,4.35208333333334,2.92,3.30375,17494.46875,0.322916666666671,-0.383749999999998
"327","Wisconsin",1997,10,8,6,FALSE,FALSE,3987221.5,2969849.75,74.4916666666667,2864421.75,71.8333333333333,105428,3.55,6477,151035.3,4.29,131700.7375,142198.425,4.39895833333333,3.85833333333333,3.9725,3.505,10497.6875,-0.540625,0.4675
"328","Ohio",1991,0,11,16,FALSE,FALSE,8297526.83333333,5433944.91666667,65.4833333333333,5081300.66666667,61.225,352644.25,6.5,-1884.20000000001,263064.2,-0.72,250316.3125,261731.625,7.18854166666667,5.93333333333333,1.52,2.6625,11415.3125000001,-1.25520833333333,-1.1425
"329","Utah",1993,8,3,NA,FALSE,FALSE,1303474.5,941058.916666667,72.1833333333333,902793.333333333,69.2416666666667,38265.5833333333,4.08333333333333,1945.2,41509,4.69,36282.9375,38968.825,4.98229166666667,4.50833333333333,4.2925,2.825,2685.88750000001,-0.473958333333336,1.4675
"330","Wisconsin",2004,-1,9,NA,FALSE,FALSE,4247546.5,3034096.83333333,71.4083333333333,2881700.58333333,67.8416666666667,152396.25,5.025,5841.62,182152.81,3.21,166199.9025,174428.19,4.27604166666667,5.15833333333333,2.34,2.845,8228.28750000003,0.882291666666664,-0.504999999999999
"331","Texas",1994,-3,4,1,TRUE,TRUE,13557440.3333333,9401444.33333333,69.35,8792606.91666667,64.8416666666667,608837.416666667,6.49166666666667,26741.7,505162,5.29,444199.05,472439,7.12083333333334,7.05208333333333,3.5325,3.125,28239.9500000001,-0.0687500000000032,0.407499999999999
"332","Virginia",2002,0,4,NA,FALSE,FALSE,5453730.83333333,3727154.41666667,68.35,3570144.91666667,65.4666666666667,157009.5,4.225,2687.59,258450.06,1.04,228685.66625,249481.9175,3.52604166666667,3.12708333333333,3.28,3.88375,20796.2512499999,-0.398958333333337,-0.603749999999999
"333","Kentucky",2003,-31,4,1,TRUE,TRUE,3156144.08333333,1959833,62.1,1839575.91666667,58.2916666666667,120257.083333333,6.13333333333333,2515.55,112630.97,2.23,107102.055,109431.405,5.12916666666667,5.28541666666666,0.444999999999999,2.1725,2329.34999999995,0.156249999999999,-1.7275
"334","Montana",1987,-18,4,2,TRUE,FALSE,597500,401115.333333333,67.1333333333333,371278.166666667,62.1416666666667,29837.1666666667,7.45,102.700000000001,14624.1,0.7,14909.2375,14700.85,7.58854166666667,7.65625,-0.53,-0.32375,-208.387499999995,0.0677083333333304,-0.20625
"335","Florida",2002,3,5,NA,FALSE,FALSE,12994202.25,8115997.66666667,62.4583333333333,7657740.91666667,58.9333333333333,458256.75,5.64166666666667,19145.59,490404.79,3.9,426622.36375,465640.9775,4.70729166666666,4.46666666666667,3.6775,4.27375,39018.6137500001,-0.240624999999999,-0.59625
"336","Minnesota",2000,0,12,1,TRUE,TRUE,3730567.25,2812827.25,75.4,2724218.83333333,73.025,88608.4166666667,3.14166666666667,10984.67,174957.99,6.28,150270.55,163503.9,3.56875,2.9625,4.135,3.9225,13233.3499999999,-0.60625,0.2125
"337","South Dakota",2004,25,4,NA,FALSE,FALSE,582859.333333333,427691.083333333,73.3666666666667,411758.916666667,70.65,15932.1666666667,3.71666666666667,1015.37,23517.22,4.32,20292.08625,21928.1625,3.05625,3.38333333333333,4.5675,2.15125,1636.07625,0.32708333333333,2.41625
"338","Georgia",2002,-65,0,1,TRUE,TRUE,6350716.25,4328061.75,68.1583333333333,4111660.08333333,64.7416666666667,216401.666666667,5,2309.69,285613.41,0.81,254805.0025,279761.865,4.36354166666667,4.13333333333333,3.09,4.445,24956.8625,-0.230208333333333,-1.355
"339","Georgia",2004,1,1,NA,FALSE,FALSE,6589697.58333333,4450446.83333333,67.55,4238316.58333333,64.3166666666667,212130.25,4.75833333333333,13445.79,306595.52,4.39,275698.33375,292165.595,4.37291666666667,4.65416666666667,2.175,3.8625,16467.26125,0.281250000000001,-1.6875
"340","Georgia",1986,-49,0,17,FALSE,FALSE,4449916.66666667,2983207.25,67.0416666666667,2804811.16666667,63.0333333333333,178396.083333333,5.975,7983.90000000002,144853.2,5.51,118257.675,131268.825,6.48229166666667,6.5625,6.8675,4.845,13011.15,0.0802083333333332,2.0225
"341","Mississippi",1985,-48,0,7,FALSE,FALSE,1864583.33333333,1123761.41666667,60.2583333333333,1007191.33333333,54.0083333333333,116570.083333333,10.3583333333333,1094.5,40473.6,2.7,37272.3625,38200.125,9.08020833333333,10.9979166666667,1.9775,1.98125,927.762500000004,1.91770833333333,-0.00375000000000014
"342","Maryland",2004,1,6,3,TRUE,FALSE,4206817.25,2888884.08333333,68.675,2766065.08333333,65.7416666666667,122819,4.24166666666667,10170.99,208082.87,4.89,181732.07125,196103.32,4.19895833333333,4.27708333333333,3.75,4.17375,14371.24875,0.0781249999999982,-0.423750000000002
"343","Indiana",1991,-2,6,14,FALSE,FALSE,4242413.33333333,2793706.66666667,65.8583333333333,2626878.33333333,61.925,166828.333333333,5.96666666666667,17.8000000000029,128214.7,0.01,119800.7125,126838.775,6.34791666666667,5.33541666666666,2.1575,3.00875,7038.06250000001,-1.0125,-0.851250000000001
"344","Washington",1991,-6,8,NA,FALSE,FALSE,3762332.58333333,2546767.58333333,67.6916666666667,2385123.08333333,63.4,161644.5,6.35,3104,145049.5,2.14,125477.6375,137211.625,7.11145833333333,5.95,4.54,3.90625,11733.9875,-1.16145833333333,0.633749999999999
"345","Nebraska",1987,0,9,4,TRUE,FALSE,1182000,809916.583333333,68.5166666666667,774192,65.4916666666667,35724.5833333333,4.40833333333333,87.5,34351.1,0.25,33099.325,34302.925,4.81145833333333,4.77083333333333,2.195,1.01625,1203.60000000001,-0.0406250000000004,1.17875
"346","Washington",1990,-5,8,NA,FALSE,FALSE,3676358.58333333,2525282.66666667,68.6833333333333,2392300.08333333,65.075,132982.583333333,5.26666666666667,7765.5,141945.5,5.47,120513.8125,131047.525,7.70833333333333,6.19583333333333,5.085,3.83875,10533.7125,-1.5125,1.24625
"347","Maryland",2005,2,6,2,TRUE,FALSE,4253902.58333333,2924472.16666667,68.7416666666667,2803768.66666667,65.9083333333333,120703.5,4.125,9964.84,218047.71,4.57,189640.1725,204220.2725,4.09583333333333,4.30625,3.945,4.18875,14580.1,0.210416666666665,-0.243750000000001
"348","Hawaii",2001,-38,1,2,TRUE,FALSE,907050.5,610564.75,67.3083333333333,583266.416666667,64.3166666666667,27298.3333333333,4.45833333333333,-285.709999999999,38558.47,-0.74,38817.215,38181.83,5.51041666666667,5.05208333333333,-0.3625,-0.52625,-635.384999999987,-0.45833333333333,0.16375
"349","Vermont",1998,-13,5,5,FALSE,FALSE,463497.916666667,333831.833333333,72.025,322485.75,69.5583333333333,11346.0833333333,3.4,-2325.16,13195.94,-17.62,14026.755,14441.66,4.78125,3.9625,-2.19,-0.33375,414.904999999997,-0.818749999999999,-1.85625
"350","Oklahoma",1987,0,3,4,TRUE,FALSE,2401333.33333333,1559212.33333333,64.9333333333333,1445906.25,60.2083333333333,113306.083333333,7.26666666666667,-1093,63487.1,-1.72,65157.7375,65791.15,6.52291666666667,7.44375,-0.26,0.845,633.412499999991,0.920833333333334,-1.105
"351","Illinois",2006,-3,8,NA,FALSE,FALSE,9675598.25,6526384.75,67.45,6228763.25,64.3416666666667,297621.5,4.56666666666667,13353.81,504184.18,2.65,471392.14,486504.4975,5.46979166666667,5.8,2.08,2.0725,15112.3575,0.330208333333333,0.00750000000000117
"352","Delaware",2004,-11,8,NA,FALSE,FALSE,632720.333333333,420339.833333333,66.45,403568.166666667,63.8,16771.6666666667,3.99166666666667,1956.63,41906.65,4.67,37841.69,40399.8625,3.828125,3.93541666666667,1.9575,3.83125,2558.17249999999,0.107291666666666,-1.87375
"353","Kentucky",1988,-16,4,16,FALSE,FALSE,2788666.66666667,1712403.5,61.4,1582281.08333333,56.7416666666667,130122.416666667,7.6,4739.8,75562.1,6.27,67628.2,71000.325,9.34583333333333,8.6625,2.825,2.1775,3372.12499999997,-0.683333333333332,0.647499999999999
"354","Oklahoma",1985,-14,2,2,TRUE,FALSE,2406250,1567081.66666667,65.125,1454717.41666667,60.4416666666667,112364.25,7.175,1104.39999999999,68100.9,1.62,63550.175,66561.5,5.45208333333333,7.16041666666667,0.9875,2.80625,3011.325,1.70833333333333,-1.81875
"355","South Carolina",1999,0,4,4,TRUE,FALSE,2989560.33333333,1981444.25,66.275,1897079.16666667,63.45,84365.0833333333,4.25833333333333,4585.5,103544.79,4.43,90674.11,97671.32,5.48229166666667,4.60416666666667,3.695,3.78625,6997.20999999999,-0.878124999999999,-0.0912499999999987
"356","Oklahoma",1995,0,5,8,FALSE,FALSE,2454137.91666667,1556046.58333333,63.4166666666667,1484545,60.5083333333333,71501.5833333333,4.59166666666667,1483.40000000001,73889.3,2.01,69231.175,71520.25,5.76979166666666,5.52291666666666,2.2625,1.86875,2289.07499999998,-0.246875,0.393749999999999
"357","Minnesota",1999,0,11,1,TRUE,TRUE,3678689.33333333,2756846.83333333,74.925,2680189.16666667,72.8666666666667,76657.6666666667,2.775,5538.53,163973.32,3.38,144247.96375,156675.0525,3.81666666666667,3.1625,4.075,3.79875,12427.0887499999,-0.654166666666667,0.27625
"358","Maryland",1996,-27,5,7,FALSE,FALSE,3859320,2740675.5,71.0166666666667,2602720.58333333,67.4416666666667,137954.916666667,5.03333333333333,3465.29999999999,147889.3,2.34,138823.5875,142850.5,5.334375,5.37916666666667,2.2975,1.4225,4026.91250000003,0.0447916666666659,0.874999999999999
"359","Montana",1992,3,5,13,FALSE,FALSE,612721.25,417404.333333333,68.125,389277.916666667,63.525,28126.4166666667,6.75,826.799999999999,16566,4.99,15128.375,15687.45,6.88333333333334,6.34791666666667,3.2725,1.185,559.075000000008,-0.535416666666669,2.0875
"360","Minnesota",2005,2,15,NA,FALSE,FALSE,3928816.83333333,2880319.58333333,73.3166666666667,2763241.83333333,70.3333333333333,117077.75,4.06666666666667,5299.86000000002,200887.26,2.64,179528.79875,190963.005,3.81041666666667,4.52916666666667,3.385,3.045,11434.20625,0.718750000000003,0.34
"361","West Virginia",1992,-3,6,5,FALSE,FALSE,1415983,778745.25,55.0166666666667,690664.75,48.775,88080.5,11.3166666666667,894.600000000002,32880.3,2.72,30548.45,31757.7,10.584375,9.76666666666667,1.5625,1.6275,1209.25,-0.817708333333334,-0.0649999999999999
"362","Virginia",1999,5,3,3,TRUE,FALSE,5240615.58333333,3541239.41666667,67.5583333333333,3444152.58333333,65.725,97086.8333333333,2.75,10734.15,236826.11,4.53,201630.34625,218745.4175,4.35208333333333,3.48125,4.9325,3.88125,17115.07125,-0.870833333333337,1.05125
"363","Alaska",1996,-1,9,7,FALSE,FALSE,420656.5,309795.083333333,73.65,286280.583333333,68.0583333333333,23514.5,7.58333333333333,-337.299999999999,27271.2,-1.24,27105.675,26778.85,7.72395833333333,7.54375,1.01,-0.366249999999999,-326.825000000001,-0.180208333333329,1.37625
"364","Kansas",1986,-7,6,1,TRUE,TRUE,1815416.66666667,1241883.25,68.4083333333333,1175418.75,64.7583333333333,66464.5,5.35,199,55466.3,0.36,52068.75,53732.5,4.93125,5.30208333333333,2.235,1.93875,1663.75000000001,0.370833333333334,0.29625
"365","Oklahoma",1997,2,5,6,FALSE,FALSE,2509418.83333333,1609938.91666667,64.15,1544312.75,61.5416666666667,65626.1666666667,4.06666666666667,3568.09999999999,81105.7,4.4,72403.9,76234.625,5.27708333333333,4.56875,3.3475,2.4,3830.72499999999,-0.708333333333333,0.947499999999999
"366","Alabama",2002,-3,4,1,TRUE,TRUE,3404450.41666667,2106525,61.875,1982366.83333333,58.2166666666667,124158.166666667,5.9,3206.87000000001,113844.66,2.82,106681.41625,111052.7925,5.10625,5.07708333333333,1.985,2.25375,4371.37625000003,-0.0291666666666703,-0.26875
"367","Nebraska",1995,-4,10,4,TRUE,FALSE,1230543.08333333,902404.166666667,73.3416666666667,878486,71.4,23918.1666666667,2.64166666666667,749,46555.5,1.61,41242.825,44247.15,2.79791666666667,2.725,3.535,3.7075,3004.32499999998,-0.0729166666666674,-0.172499999999999
"368","Montana",1995,6,5,10,FALSE,FALSE,655756.833333333,443098.833333333,67.575,418048.833333333,63.75,25050,5.65,103.799999999999,18036.2,0.58,16312.45,17454.8,6.12083333333334,5.91666666666667,3.335,2.57,1142.35000000001,-0.204166666666669,0.765
"369","Mississippi",1993,1,1,7,FALSE,FALSE,1950747.08333333,1215271.91666667,62.2916666666667,1134674.66666667,58.1666666666667,80597.25,6.625,2122.7,50440.1,4.21,45271.175,47362.7,8.55520833333334,7.7,2.9775,2.69125,2091.525,-0.855208333333335,0.28625
"370","Florida",2003,4,5,NA,FALSE,FALSE,13247146.5,8209628.91666667,61.9666666666667,7781632.91666667,58.7333333333333,427996,5.225,21635.8,512040.59,4.23,445825.0875,483378.315,4.67083333333333,4.80416666666667,3.6575,4.35375,37553.2275000002,0.133333333333334,-0.696249999999999
"371","Delaware",1996,-3,8,NA,FALSE,FALSE,565137.916666667,388084.083333333,68.675,368282.75,65.1666666666667,19801.3333333333,5.09166666666667,561.700000000001,30503,1.84,27680.85,29035.025,4.88541666666667,4.81458333333333,2.8075,3.125,1354.175,-0.0708333333333337,-0.317499999999999
"372","Louisiana",2007,-3,6,1,TRUE,TRUE,3288915.08333333,2030095.08333333,61.725,1943860.08333333,59.1,86235,4.24166666666667,-6255.49000000002,166799.71,-3.75,160358.11625,169778.825,5.66666666666667,5.42708333333333,1.395,1.16125,9420.70874999996,-0.239583333333336,0.233749999999999
"373","South Carolina",1985,-6,2,2,TRUE,FALSE,2426500,1548049.75,63.7916666666667,1440920.25,59.375,107129.5,6.925,2076.2,59770.8,3.47,51673.0375,54888.55,7.553125,8.70208333333333,4.1275,3.88375,3215.5125,1.14895833333333,0.243750000000001
"374","Delaware",2006,-13,8,NA,FALSE,FALSE,657537,441235.416666667,67.1,425384.666666667,64.6833333333333,15850.75,3.59166666666667,1093.78,42491.49,2.57,40140.10625,41436.4675,3.83020833333333,3.99166666666667,2.015,2.6675,1296.36124999998,0.161458333333332,-0.652499999999999
"375","South Dakota",1991,12,4,NA,FALSE,FALSE,505393.333333333,350077.333333333,69.2583333333333,337846.083333333,66.85,12231.25,3.49166666666667,714.6,15410.6,4.64,13829.6125,14449.975,4.16979166666667,3.8375,3.0175,3.2825,620.362500000003,-0.332291666666668,-0.264999999999999
"376","New Mexico",1995,0,11,8,FALSE,FALSE,1254280.33333333,799122.5,63.7083333333333,746525.083333333,59.5083333333333,52597.4166666667,6.58333333333333,702.800000000003,42733,1.64,34036.9,39020.375,6.88645833333333,6.79375,6.92,5.52875,4983.47499999998,-0.092708333333329,1.39125
"377","Colorado",2004,5,7,3,TRUE,FALSE,3491059.5,2531846.16666667,72.5333333333333,2393243.75,68.575,138602.416666667,5.475,1621.10000000001,171235.07,0.95,159036.19375,169317.0975,4.20625,5.19166666666667,0.8525,3.98375,10280.90375,0.985416666666665,-3.13125
"378","Virginia",2006,-4,4,NA,FALSE,FALSE,5788571.08333333,3978329.83333333,68.725,3854742.5,66.5916666666667,123587.333333333,3.11666666666667,6211.40000000002,302591.77,2.05,268267.2225,287052.5275,3.390625,3.65416666666666,3.8575,3.56875,18785.3049999999,0.263541666666662,0.28875
"379","Louisiana",2006,-2,6,2,TRUE,FALSE,3198013.33333333,1987061.16666667,62.1333333333333,1898906.75,59.3666666666667,88154.4166666667,4.425,-1573,173055.2,-0.91,158413.5525,167376.92,5.77083333333333,5.97291666666666,3.2575,1.88375,8963.36749999996,0.202083333333331,1.37375
"380","Michigan",1989,-6,6,2,TRUE,FALSE,6984833.33333333,4590664.41666667,65.725,4261695.33333333,61.0166666666667,328969.083333333,7.175,3661.10000000001,234224.2,1.56,211992.1375,226252.4,10.334375,7.94791666666667,2.11,2.465,14260.2624999999,-2.38645833333334,-0.355
"381","Tennessee",2003,0,6,NA,FALSE,FALSE,4492255.08333333,2911238.41666667,64.8,2747496.83333333,61.1583333333333,163741.583333333,5.625,5242.57000000001,176280.1,2.97,162421.1675,169625.2375,4.73854166666666,4.81041666666666,1.8075,2.75625,7204.07000000012,0.0718749999999977,-0.948750000000001
"382","Indiana",1998,-9,6,7,FALSE,FALSE,4539240.41666667,3123056,68.8166666666667,3026613.08333333,66.7,96442.9166666667,3.08333333333333,7877.18000000002,175243.48,4.49,151358.8475,164103.87,4.75208333333334,3.81041666666666,3.9475,3.81625,12745.0225,-0.941666666666672,0.131249999999998
"383","Utah",2005,20,3,NA,FALSE,FALSE,1777777.33333333,1272418.08333333,71.5583333333333,1220656.33333333,68.6666666666667,51761.75,4.075,4610.48,76704.84,6.01,67139.865,71073.6575,4.43229166666667,5.12083333333333,3.7625,4.00375,3933.79250000003,0.688541666666664,-0.241250000000003
"384","North Carolina",1993,0,4,NA,FALSE,FALSE,5377367.75,3629064.75,67.4833333333333,3446237.75,64.0916666666667,182827,5.025,5455.5,176678.3,3.09,159601.2,168034.5,4.75,5.24583333333333,2.285,3.2575,8433.30000000002,0.495833333333331,-0.972499999999999
"385","Nebraska",2003,4,11,NA,FALSE,FALSE,1307146.58333333,964142.416666667,73.7666666666667,926184.75,70.8416666666667,37957.6666666667,3.94166666666667,3198.25,58735.3,5.45,52922.22,55537.945,3.01458333333333,3.38958333333333,3.2775,2.8475,2615.725,0.374999999999998,0.430000000000002
"386","Wisconsin",2006,-3,9,NA,FALSE,FALSE,4323865.25,3059088.83333333,70.75,2913831.16666667,67.3916666666667,145257.666666667,4.74166666666667,3095.08000000002,189669.67,1.63,175059.76125,183677.065,4.59479166666667,5.04583333333333,2.5025,2.5425,8617.30375000008,0.451041666666664,-0.04
