"","state","year","years_since_other_party","change_counter","years_till_change","change_within_4years","change_next_year","Population","LF_population","LF_population_percent","employed_population","participation_rate","unemployed_population","unemployment_rate","gdp_change","gdp","gdp_pchange","gdp_ma8","gdp_ma4","uer_ma8","uer_ma4","gdp_ma4_8_diff","uer_ma4_8_diff"
"1385","South Dakota",2000,21,4,NA,NA,NA,561563.666666667,408693.083333333,72.775,398661,71,10032.0833333333,2.45833333333333,1368.57,19449.86,7.04,18487.8675,18656.01,2.965625,2.72916666666666,168.142500000002,-0.236458333333336
"1386","South Dakota",2001,22,4,NA,NA,NA,566359.083333333,412715,72.8583333333333,399951.833333333,70.6166666666667,12763.1666666667,3.09166666666667,243.700000000001,19693.56,1.24,18798.5125,18638.25,2.934375,2.76666666666666,-160.262500000001,-0.167708333333337
"1387","South Dakota",2002,23,4,NA,NA,NA,571138.416666667,417576.25,73.1166666666667,404264.666666667,70.7916666666667,13311.5833333333,3.19166666666667,2306.46,22000.02,10.48,19280.9275,19806.1825,2.92395833333333,2.86666666666666,525.255000000005,-0.0572916666666701
"1388","South Dakota",2003,24,4,NA,NA,NA,576253.666666667,422999.5,73.3833333333333,408081.416666667,70.8083333333333,14918.0833333333,3.53333333333333,501.829999999998,22501.85,2.23,19778.65875,20911.3225,2.98541666666667,3.06875,1132.66375,0.0833333333333304
"1389","South Dakota",2004,25,4,NA,NA,NA,582859.333333333,427691.083333333,73.3666666666667,411758.916666667,70.65,15932.1666666667,3.71666666666667,1015.37,23517.22,4.32,20292.08625,21928.1625,3.05625,3.38333333333333,1636.07625,0.32708333333333
"1390","South Dakota",2005,26,4,NA,NA,NA,589510.25,430560.833333333,73.0333333333333,414234.083333333,70.2583333333333,16326.75,3.8,600.199999999997,24117.42,2.49,20836.18875,23034.1275,3.16354166666667,3.56041666666666,2197.93875,0.396874999999997
"1391","South Dakota",2006,27,4,NA,NA,NA,597236.25,435052.833333333,72.8416666666667,421470.083333333,70.5583333333333,13582.75,3.11666666666667,396.140000000003,24513.56,1.62,21734.3475,23662.5125,3.20416666666667,3.54166666666666,1928.165,0.337499999999996
"1392","South Dakota",2007,28,4,NA,NA,NA,604822.916666667,442576.833333333,73.1666666666667,430080.583333333,71.1083333333333,12496.25,2.825,1147.7,25661.26,4.47,22681.84375,24452.365,3.21666666666667,3.36458333333333,1770.52125,0.147916666666663
"1393","South Dakota",2008,29,4,NA,NA,NA,611460.75,446647.25,73.0416666666667,432834.583333333,70.8,13812.6666666667,3.1,1138.65,26799.91,4.25,23600.6,25273.0375,3.296875,3.21041666666666,1672.4375,-0.0864583333333373
"1394","South Dakota",2009,30,4,NA,NA,NA,617609.833333333,445990.583333333,72.2166666666667,423986.833333333,68.65,22003.75,4.925,63.6899999999987,26863.6,0.24,24496.855,25959.5825,3.52604166666667,3.49166666666666,1462.7275,-0.0343750000000043
"1395","South Dakota",2010,31,4,NA,NA,NA,619278.583333333,441331.583333333,71.2666666666667,419344.916666667,67.7083333333333,21986.6666666667,4.975,285.710000000003,27149.31,1.05,25140.51625,26618.52,3.74895833333333,3.95625,1478.00375,0.207291666666662
"1396","Tennessee",1977,-2,2,2,TRUE,FALSE,3188166.66666667,1939282.16666667,60.825,1818232,57.025,121050.166666667,6.23333333333333,NA,74132.8,NA,NA,NA,NA,NA,NA,NA
"1397","Tennessee",1978,-3,2,1,TRUE,FALSE,3254166.66666667,1978161.08333333,60.7833333333333,1862819,57.2416666666667,115342.083333333,5.825,4902.5,79035.3,6.2,NA,NA,NA,NA,NA,NA
"1398","Tennessee",1979,0,3,8,FALSE,FALSE,3330416.66666667,2043114.25,61.3333333333333,1923344.16666667,57.75,119770.083333333,5.85833333333333,2509,81544.3,3.08,NA,NA,NA,NA,NA,NA
"1399","Tennessee",1980,1,3,7,FALSE,FALSE,3399000,2081620.25,61.25,1926208.91666667,56.6583333333333,155411.333333333,7.45833333333333,-1124.10000000001,80420.2,-1.4,NA,78783.15,NA,6.34375,NA,NA
"1400","Tennessee",1981,2,3,6,FALSE,FALSE,3441750,2108559.83333333,61.2666666666667,1920298.75,55.7916666666667,188261.083333333,8.93333333333333,2259.60000000001,82679.8,2.73,NA,80919.9,NA,7.01875,NA,NA
"1401","Tennessee",1982,3,3,5,FALSE,FALSE,3476416.66666667,2132614.33333333,61.3416666666667,1882689.75,54.1583333333333,249924.583333333,11.7166666666667,-1862.5,80817.3,-2.3,NA,81365.4,NA,8.49166666666667,NA,NA
"1402","Tennessee",1983,4,3,4,FALSE,FALSE,3504916.66666667,2179558.5,62.175,1927944.58333333,55.025,251613.916666667,11.55,4408.8,85226.1,5.17,NA,82285.85,NA,9.91458333333333,NA,NA
"1403","Tennessee",1984,5,3,3,FALSE,FALSE,3542000,2225423.91666667,62.8333333333333,2034664,57.4416666666667,190759.916666667,8.56666666666667,6199.59999999999,91425.7,6.78,81910.1875,85037.225,8.26770833333333,10.1916666666667,3127.03750000002,1.92395833333333
"1404","Tennessee",1985,6,3,2,FALSE,FALSE,3595666.66666667,2256927.33333333,62.7666666666667,2077953.16666667,57.7833333333333,178974.166666667,7.93333333333333,3492.3,94918,3.68,84508.3375,88096.775,8.48020833333333,9.94166666666666,3588.43750000003,1.46145833333333
"1405","Tennessee",1986,7,3,1,FALSE,FALSE,3628750,2300124.16666667,63.3833333333333,2118617.08333333,58.375,181507.083333333,7.89166666666667,3044.2,97962.2,3.11,86874.2,92383,8.73854166666667,8.98541666666666,5508.80000000005,0.246874999999996
"1406","Tennessee",1987,0,4,8,FALSE,FALSE,3680250,2335329.75,63.45,2181049.16666667,59.2666666666667,154280.583333333,6.60833333333333,6921.8,104884,6.6,89791.6625,97297.475,8.83229166666667,7.75,7505.81250000006,-1.08229166666667
"1407","Tennessee",1988,-1,4,7,FALSE,FALSE,3720666.66666667,2345471.08333333,63.0416666666667,2209249.08333333,59.375,136222,5.81666666666667,4912.10000000001,109796.1,4.47,93463.65,101890.075,8.62708333333333,7.0625,8426.42500000005,-1.56458333333334
"1408","Tennessee",1989,-2,4,6,FALSE,FALSE,3752583.33333333,2367520.66666667,63.0916666666667,2247429.58333333,59.8916666666667,120091.083333333,5.075,1099.5,110895.6,0.99,96990.625,105884.475,8.14479166666667,6.34791666666666,8893.85000000006,-1.796875
"1409","Tennessee",1990,-3,4,5,FALSE,FALSE,3765396.16666667,2394712.25,63.6083333333333,2265884.5,60.1916666666667,128827.75,5.38333333333333,-574.800000000003,110320.8,-0.52,100678.5625,108974.125,7.353125,5.72083333333333,8295.56250000007,-1.63229166666667
"1410","Tennessee",1991,-4,4,4,FALSE,FALSE,3822508.91666667,2414531.66666667,63.1666666666667,2251080.16666667,58.8916666666667,163451.5,6.78333333333333,3944.89999999999,114265.7,3.45,104308.5125,111319.55,6.75729166666667,5.76458333333333,7011.03750000008,-0.992708333333336
"1411","Tennessee",1992,-5,4,3,FALSE,FALSE,3875816.41666667,2456102.5,63.3666666666667,2296888.83333333,59.2583333333333,159213.666666667,6.49166666666667,8901.40000000001,123167.1,7.23,108276.1875,114662.3,6.49791666666667,5.93333333333333,6386.11250000008,-0.564583333333336
"1412","Tennessee",1993,-6,4,2,FALSE,FALSE,3936540.66666667,2528540.58333333,64.2333333333333,2381270.66666667,60.475,147269.916666667,5.825,5376.2,128543.3,4.18,112479.35,119074.225,6.234375,6.12083333333333,6594.87500000009,-0.113541666666669
"1413","Tennessee",1994,-7,4,1,FALSE,FALSE,4003264.91666667,2658908.58333333,66.4166666666667,2530610.75,63.2083333333333,128297.833333333,4.83333333333333,7757.8,136301.1,5.69,117271.7125,125569.3,5.85208333333333,5.98333333333333,8297.58750000008,0.131249999999997
"1414","Tennessee",1995,0,5,8,FALSE,FALSE,4075572.5,2732713.33333333,67.0583333333333,2591949.91666667,63.6,140763.416666667,5.16666666666667,4513.29999999999,140814.4,3.21,121763.0125,132206.475,5.671875,5.57916666666666,10443.4625000001,-0.0927083333333361
"1415","Tennessee",1996,1,5,7,FALSE,FALSE,4150130.16666667,2766693.08333333,66.6583333333333,2624131.33333333,63.2416666666667,142561.75,5.14166666666667,4576.80000000002,145391.2,3.15,126212.4,137762.5,5.5875,5.24166666666666,11550.1000000001,-0.345833333333337
"1416","Tennessee",1997,2,5,6,FALSE,FALSE,4218937.75,2786469.33333333,66.0416666666667,2639732,62.575,146737.333333333,5.26666666666667,7296.09999999998,152687.3,4.78,131436.3625,143798.5,5.61145833333333,5.10208333333333,12362.1375000001,-0.509375000000003
"1417","Tennessee",1998,3,5,5,FALSE,FALSE,4272661.91666667,2813341.33333333,65.8416666666667,2692221.16666667,63.025,121120.166666667,4.3,6320.69,159007.99,3.98,137522.26125,149475.2225,5.47604166666666,4.96875,11952.9612500001,-0.507291666666669
"1418","Tennessee",1999,4,5,4,FALSE,FALSE,4317552.83333333,2852943.08333333,66.0833333333333,2739864.41666667,63.45,113078.666666667,3.95833333333333,4773.91,163781.9,2.91,143711.78625,155217.0975,5.12291666666667,4.66666666666666,11505.3112500001,-0.456250000000003
"1419","Tennessee",2000,5,5,3,FALSE,FALSE,4358398.83333333,2843166.33333333,65.2333333333333,2733395.83333333,62.7,109770.5,3.86666666666667,1963.95999999999,165745.86,1.18,149034.13125,160305.7625,4.79479166666667,4.34791666666666,11271.6312500002,-0.446875000000003
"1420","Tennessee",2001,6,5,2,FALSE,FALSE,4401203.75,2860783.16666667,65,2730197.5,62.0333333333333,130585.666666667,4.575,-308.399999999994,165437.46,-0.19,153645.90125,163493.3025,4.63854166666667,4.175,9847.40125000014,-0.46354166666667
"1421","Tennessee",2002,7,5,1,FALSE,FALSE,4444870.58333333,2906801.83333333,65.4083333333333,2756377.83333333,62.0166666666667,150424,5.175,5600.07000000001,171037.53,3.27,157987.955,166500.6875,4.68125,4.39375,8512.73250000016,-0.287500000000002
"1422","Tennessee",2003,0,6,NA,NA,NA,4492255.08333333,2911238.41666667,64.8,2747496.83333333,61.1583333333333,163741.583333333,5.625,5242.57000000001,176280.1,2.97,162421.1675,169625.2375,4.73854166666666,4.81041666666666,7204.07000000012,0.0718749999999977
"1423","Tennessee",2004,-1,6,NA,NA,NA,4541581.08333333,2878004.25,63.375,2724090.16666667,59.9833333333333,153914.083333333,5.35833333333333,8267.13,184547.23,4.48,167315.67125,174325.58,4.765625,5.18333333333333,7009.90875000012,0.417708333333331
"1424","Tennessee",2005,-2,6,NA,NA,NA,4610116.83333333,2904919.33333333,63.0166666666667,2743758.41666667,59.525,161160.916666667,5.55833333333333,3816.25999999998,188363.49,2.03,171775.195,180057.0875,4.80208333333333,5.42916666666666,8281.89250000013,0.627083333333331
"1425","Tennessee",2006,-3,6,NA,NA,NA,4692392.33333333,3035854.5,64.7166666666667,2877516.41666667,61.3166666666667,158338.083333333,5.225,4891.52000000002,193255.01,2.53,176056.0725,185611.4575,4.91770833333333,5.44166666666666,9555.38500000013,0.523958333333329
"1426","Tennessee",2007,-4,6,NA,NA,NA,4760073.75,3064178.83333333,64.3666666666667,2921248.5,61.375,142930.333333333,4.66666666666667,-1945.14000000001,191309.87,-1.02,179497.06875,189368.9,5.00625,5.20208333333333,9871.83125000013,0.19583333333333
"1427","Tennessee",2008,-5,6,NA,NA,NA,4821665,3055987.91666667,63.3833333333333,2853252,59.175,202735.916666667,6.625,2337.69,193647.56,1.21,182984.78125,191643.9825,5.35104166666667,5.51875,8659.2012500001,0.16770833333333
"1428","Tennessee",2009,-6,6,NA,NA,NA,4868440.58333333,3053960.66666667,62.7416666666667,2734825.33333333,56.2,319135.333333333,10.4583333333333,-6459.26999999999,187188.29,-3.45,185703.635,191350.1825,6.08645833333333,6.74375,5646.5475000001,0.657291666666664
"1429","Tennessee",2010,-7,6,NA,NA,NA,4925176.41666667,3090011.91666667,62.7416666666667,2792043.08333333,56.6916666666667,297968.833333333,9.63333333333333,2665.12,189853.41,1.4,188055.62,190499.7825,6.64375,7.84583333333333,2444.16250000012,1.20208333333333
"1430","Texas",1977,-40,0,1,FALSE,FALSE,9243166.66666667,5950372.66666667,64.375,5632673.58333333,60.9333333333333,317699.083333333,5.325,NA,301083.1,NA,NA,NA,NA,NA,NA,NA
"1431","Texas",1978,-41,0,0,FALSE,FALSE,9535416.66666667,6208950.08333333,65.1166666666667,5911288.16666667,62.0083333333333,297661.916666667,4.775,16568.3,317651.4,5.22,NA,NA,NA,NA,NA,NA
"1432","Texas",1979,0,1,4,TRUE,FALSE,9870750,6471880.75,65.5666666666667,6189968.33333333,62.7,281912.416666667,4.35833333333333,10576.3,328227.7,3.22,NA,NA,NA,NA,NA,NA
"1433","Texas",1980,1,1,3,TRUE,FALSE,10222500,6751954.25,66.0416666666667,6404447.66666667,62.6416666666667,347506.583333333,5.14166666666667,11566.5,339794.2,3.4,NA,321689.1,NA,4.9,NA,NA
"1434","Texas",1981,2,1,2,TRUE,FALSE,10555416.6666667,7061393.91666667,66.9,6687197.41666667,63.375,374196.5,5.3,21455.3,361249.5,5.94,NA,336730.7,NA,4.89375,NA,NA
"1435","Texas",1982,3,1,1,TRUE,FALSE,10960166.6666667,7376512.91666667,67.2916666666667,6867612.33333333,62.6583333333333,508900.583333333,6.9,1306.70000000001,362556.2,0.36,NA,347956.9,NA,5.425,NA,NA
"1436","Texas",1983,0,2,4,TRUE,FALSE,11286166.6666667,7642733.33333333,67.7166666666667,7036977.5,62.3333333333333,605755.833333333,7.925,-551.100000000035,362005.1,-0.15,NA,356401.25,NA,6.31666666666667,NA,NA
"1437","Texas",1984,-1,2,3,TRUE,FALSE,11528416.6666667,7842125.25,68.025,7361177.83333333,63.85,480947.416666667,6.11666666666667,21078.9,383084,5.5,344456.4,367223.7,5.73020833333333,6.56041666666667,22767.3,0.830208333333334
"1438","Texas",1985,-2,2,2,TRUE,FALSE,11752250,8027721.08333333,68.3083333333333,7463312.66666667,63.4916666666667,564408.416666667,7.04166666666667,17146,400230,4.28,356849.7625,376968.825,5.94479166666667,6.99583333333333,20119.0625,1.05104166666667
"1439","Texas",1986,-3,2,1,TRUE,FALSE,11939500,8180456.5,68.5166666666667,7463779.33333333,62.5166666666667,716677.166666667,8.75833333333333,-8921.20000000001,391308.8,-2.28,366056.9375,384156.975,6.44270833333333,7.46041666666667,18100.0375,1.01770833333334
"1440","Texas",1987,0,3,4,TRUE,FALSE,12017083.3333333,8275539.5,68.875,7577388.5,63.0416666666667,698151,8.425,-1537.09999999998,389771.7,-0.39,373749.9375,391098.625,6.95104166666667,7.58541666666667,17348.6875000001,0.634375000000003
"1441","Texas",1988,1,3,3,TRUE,FALSE,12076500,8338458.66666667,69.0416666666667,7725966.75,63.9666666666667,612491.916666667,7.34166666666667,23341.8,413113.5,5.65,382914.85,398606,7.22604166666667,7.89166666666667,15691.1500000001,0.665625000000002
"1442","Texas",1989,2,3,2,TRUE,FALSE,12216000,8443005.75,69.1083333333333,7881935.58333333,64.5333333333333,561070.166666667,6.65833333333333,10546.1,423659.6,2.49,390716.1125,404463.4,7.39583333333333,7.79583333333334,13747.2875000001,0.400000000000001
"1443","Texas",1990,3,3,1,TRUE,FALSE,12604401.6666667,8617074.41666667,68.3583333333333,8070877.66666667,64.05,546196.75,6.33333333333333,13632,437291.6,3.12,400058.0375,415959.1,7.325,7.18958333333333,15901.0625000001,-0.135416666666665
"1444","Texas",1991,0,4,4,TRUE,FALSE,12807208.3333333,8769336.91666667,68.4583333333333,8161734.66666667,63.7083333333333,607602.25,6.925,7066.40000000002,444358,1.59,410352.15,429605.675,7.2,6.81458333333333,19253.5250000002,-0.385416666666667
"1445","Texas",1992,-1,4,3,TRUE,FALSE,13035341.3333333,9003728.75,69.0833333333333,8316403.33333333,63.7916666666667,687325.416666667,7.63333333333333,17457.7,461815.7,3.78,420193.6125,441781.225,7.38958333333334,6.8875,21587.6125000002,-0.502083333333336
"1446","Texas",1993,-2,4,2,TRUE,FALSE,13293974.1666667,9189033.75,69.1333333333333,8530807.66666667,64.175,658226.083333333,7.15833333333333,16604.6,478420.3,3.47,429967.4,455471.4,7.40416666666667,7.0125,25504.0000000001,-0.39166666666667
"1447","Texas",1994,-3,4,1,TRUE,FALSE,13557440.3333333,9401444.33333333,69.35,8792606.91666667,64.8416666666667,608837.416666667,6.49166666666667,26741.7,505162,5.29,444199.05,472439,7.12083333333334,7.05208333333333,28239.9500000001,-0.0687500000000032
"1448","Texas",1995,0,5,NA,NA,NA,13815490,9577991.08333333,69.3416666666667,8998330.91666667,65.1416666666667,579660.166666667,6.05833333333333,25503.9,530665.9,4.81,461810.825,494015.975,6.825,6.83541666666667,32205.1500000001,0.0104166666666634
"1449","Texas",1996,1,5,NA,NA,NA,14072456.25,9720176.83333333,69.0916666666667,9166699.83333333,65.1416666666667,553477,5.69166666666667,31441.6,562107.5,5.59,480435.075,519088.925,6.61875,6.35,38653.85,-0.268750000000002
"1450","Texas",1997,2,5,NA,NA,NA,14351589.0833333,9923289.58333333,69.1416666666667,9396817.33333333,65.4833333333333,526472.25,5.3,44874.7,606982.2,7.39,503350.4,551229.4,6.44895833333334,5.88541666666667,47879.0000000001,-0.563541666666669
"1451","Texas",1998,3,5,NA,NA,NA,14638305.3333333,10096971.25,68.975,9604752,65.625,492219.25,4.88333333333333,57954.8300000001,664937.03,8.72,531806.07875,591173.1575,6.26770833333333,5.48333333333333,59367.07875,-0.784375000000002
"1452","Texas",1999,4,5,NA,NA,NA,14925354.9166667,10247775.4166667,68.6666666666667,9769720.16666667,65.4666666666667,478055.25,4.66666666666667,26784.1599999999,691721.19,3.87,562726.4775,631436.98,5.98541666666667,5.13541666666667,68710.5024999999,-0.850000000000002
"1453","Texas",2000,5,5,NA,NA,NA,15200556.8333333,10374467.5833333,68.2583333333333,9929634.91666667,65.3416666666667,444832.666666667,4.275,23422.1200000001,715143.31,3.28,594392.42875,669695.9325,5.565625,4.78125,75303.5037499999,-0.784375000000002
"1454","Texas",2001,6,5,NA,NA,NA,15494856.9166667,10530676.3333333,67.9666666666667,10009490.75,64.6166666666667,521185.583333333,4.95833333333333,16940.1599999999,732083.47,2.31,626100.325,700971.25,5.290625,4.69583333333333,74870.9249999999,-0.59479166666667
"1455","Texas",2002,7,5,NA,NA,NA,15780779.75,10750086.25,68.1083333333333,10066629.3333333,63.7916666666667,683456.916666667,6.36666666666667,14304.63,746388.1,1.92,656253.5875,721334.0175,5.275,5.06666666666667,65080.4300000001,-0.208333333333337
"1456","Texas",2003,8,5,NA,NA,NA,16050108.3333333,10913354.8333333,67.9833333333333,10183520.4166667,63.45,729834.416666667,6.69166666666667,4658.30000000005,751046.4,0.62,683801.15,736165.32,5.35416666666667,5.57291666666667,52364.17,0.218749999999997
"1457","Texas",2004,9,5,NA,NA,NA,16322711.8333333,10988876.5833333,67.325,10336560.5,63.325,652316.083333333,5.94166666666667,39059.27,790105.67,4.94,712300.92125,754905.91,5.38541666666667,5.98958333333333,42604.98875,0.604166666666664
"1458","Texas",2005,10,5,NA,NA,NA,16623005.4166667,11123576.25,66.925,10523422.3333333,63.3,600153.916666667,5.40833333333333,21612.61,811718.28,2.66,737892.93125,774814.6125,5.39895833333333,6.10208333333333,36921.68125,0.703124999999997
"1459","Texas",2006,11,5,NA,NA,NA,17004846.4166667,11328517.75,66.6166666666667,10773134.25,63.35,555383.5,4.89166666666667,55640.77,867359.05,6.41,763195.68375,805057.35,5.4,5.73333333333333,41861.66625,0.33333333333333
"1460","Texas",2007,12,5,NA,NA,NA,17390495.3333333,11432866.5,65.7333333333333,10944055.0833333,62.9333333333333,488811.416666667,4.275,45965.2999999999,913324.35,5.03,790896.07875,845626.8375,5.35104166666667,5.12916666666667,54730.7587500002,-0.221875000000002
"1461","Texas",2008,13,5,NA,NA,NA,17740350.3333333,11665397,65.7666666666667,11102579.1666667,62.5666666666667,562817.833333333,4.825,1056.30000000005,914380.65,0.12,815800.74625,876695.5825,5.41979166666667,4.85,60894.8362500002,-0.56979166666667
"1462","Texas",2009,14,5,NA,NA,NA,18091029.1666667,11915027.6666667,65.8583333333333,11013562.8333333,60.8666666666667,901464.833333333,7.56666666666667,-3114.68000000005,911265.97,-0.34,838198.55875,901582.505,5.74583333333333,5.38958333333333,63383.94625,-0.356250000000002
"1463","Texas",2010,15,5,NA,NA,NA,18567746.75,12240590.6666667,65.9166666666667,11245519.9166667,60.5583333333333,995070.75,8.13333333333333,21749.8200000001,933015.79,2.33,861527.02,917996.69,5.96666666666667,6.2,56469.67,0.233333333333332
"1464","Utah",1977,-12,2,8,FALSE,FALSE,866000,545742.083333333,63.0083333333333,517775.25,59.7833333333333,27966.8333333333,5.125,NA,23513.4,NA,NA,NA,NA,NA,NA,NA
"1465","Utah",1978,-13,2,7,FALSE,FALSE,896750,567316.833333333,63.2583333333333,545784.75,60.85,21532.0833333333,3.79166666666667,1741.7,25255.1,6.9,NA,NA,NA,NA,NA,NA
"1466","Utah",1979,-14,2,6,FALSE,FALSE,929083.333333333,604778.666666667,65.0833333333333,578503,62.2583333333333,26275.6666666667,4.33333333333333,1305.1,26560.2,4.91,NA,NA,NA,NA,NA,NA
"1467","Utah",1980,-15,2,5,FALSE,FALSE,961666.666666667,629728.916666667,65.4916666666667,590729.25,61.4416666666667,38999.6666666667,6.2,566.899999999998,27127.1,2.09,NA,25613.95,NA,4.8625,NA,NA
"1468","Utah",1981,-16,2,4,FALSE,FALSE,989583.333333333,647094.25,65.3833333333333,604573.083333333,61.0916666666667,42521.1666666667,6.56666666666667,1002.3,28129.4,3.56,NA,26767.95,NA,5.22291666666667,NA,NA
"1469","Utah",1982,-17,2,3,FALSE,FALSE,1016666.66666667,673348.333333333,66.25,618232.833333333,60.8333333333333,55115.5,8.19166666666667,-173.400000000001,27956,-0.62,NA,27443.175,NA,6.32291666666667,NA,NA
"1470","Utah",1983,-18,2,2,FALSE,FALSE,1045750,687862.166666667,65.7833333333333,627887.083333333,60.0416666666667,59975.0833333333,8.725,960.799999999999,28916.8,3.32,NA,28032.325,NA,7.42083333333333,NA,NA
"1471","Utah",1984,-19,2,1,FALSE,FALSE,1050083.33333333,704786.75,67.1,659157.166666667,62.7833333333333,45629.5833333333,6.475,2242,31158.8,7.2,27327.1,29040.25,6.17604166666667,7.48958333333333,1713.15,1.31354166666667
"1472","Utah",1985,0,3,NA,NA,NA,1062500,730713.333333333,68.7666666666667,686674.083333333,64.6333333333333,44039.25,6.025,1779.3,32938.1,5.4,28505.1875,30242.425,6.28854166666667,7.35416666666667,1737.2375,1.065625
"1473","Utah",1986,1,3,NA,NA,NA,1076916.66666667,750314.833333333,69.6583333333333,704517.333333333,65.425,45797.5,6.10833333333333,-471.299999999999,32466.8,-1.45,29406.65,31370.125,6.578125,6.83333333333333,1963.475,0.255208333333333
"1474","Utah",1987,2,3,NA,NA,NA,1086750,755533.333333333,69.525,708549.833333333,65.2,46983.5,6.225,214.700000000001,32681.5,0.66,30171.8125,32311.3,6.81458333333333,6.20833333333333,2139.4875,-0.606250000000001
"1475","Utah",1988,3,3,NA,NA,NA,1096750,761340,69.4166666666667,723609.916666667,65.975,37730.0833333333,4.95833333333333,1731.4,34412.9,5.03,31082.5375,33124.825,6.659375,5.82916666666667,2042.2875,-0.830208333333334
"1476","Utah",1989,4,3,NA,NA,NA,1109833.33333333,789195.5,71.1083333333333,753407.166666667,67.875,35788.3333333333,4.53333333333333,414.099999999999,34827,1.19,31919.7375,33597.05,6.40520833333333,5.45625,1677.3125,-0.948958333333334
"1477","Utah",1990,5,3,NA,NA,NA,1159015.75,822198.416666667,70.95,785986.916666667,67.8083333333333,36211.5,4.40833333333333,1870.4,36697.4,5.1,33012.4125,34654.7,5.93229166666667,5.03125,1642.28750000001,-0.901041666666668
"1478","Utah",1991,6,3,NA,NA,NA,1202129.08333333,852509.583333333,70.925,812372.083333333,67.575,40137.5,4.70833333333333,1407.7,38105.1,3.69,34160.95,36010.6,5.43020833333333,4.65208333333333,1849.65000000001,-0.778125000000001
"1479","Utah",1992,7,3,NA,NA,NA,1250593.5,888734,71.0666666666667,845747,67.6166666666667,42987,4.83333333333333,1458.7,39563.8,3.69,35211.575,37298.325,5.225,4.62083333333333,2086.75000000001,-0.604166666666668
"1480","Utah",1993,8,3,NA,NA,NA,1303474.5,941058.916666667,72.1833333333333,902793.333333333,69.2416666666667,38265.5833333333,4.08333333333333,1945.2,41509,4.69,36282.9375,38968.825,4.98229166666667,4.50833333333333,2685.88750000001,-0.473958333333336
"1481","Utah",1994,9,3,NA,NA,NA,1357272.25,990722.25,72.9916666666667,953299.583333333,70.2416666666667,37422.6666666667,3.79166666666667,3448.5,44957.5,7.67,37844.275,41033.85,4.69270833333333,4.35416666666666,3189.57500000001,-0.338541666666669
"1482","Utah",1995,10,3,NA,NA,NA,1406486.58333333,1012819.83333333,72.0166666666667,977331.916666667,69.4833333333333,35487.9166666667,3.5,3254.3,48211.8,6.75,39785.5625,43560.525,4.35208333333333,4.05208333333333,3774.96250000001,-0.300000000000002
"1483","Utah",1996,11,3,NA,NA,NA,1452951,1038959.75,71.5083333333333,1003995.83333333,69.1,34963.9166666667,3.35,4768.5,52980.3,9,42106.4875,46914.65,4.15104166666667,3.68125,4808.16250000002,-0.469791666666668
"1484","Utah",1997,12,3,NA,NA,NA,1491332,1070424.75,71.7833333333333,1036263.41666667,69.4833333333333,34161.3333333333,3.19166666666667,2231.6,55211.9,4.04,44654.6,50340.375,3.98333333333333,3.45833333333333,5685.77500000002,-0.525000000000002
"1485","Utah",1998,13,3,NA,NA,NA,1524879.75,1100846.91666667,72.1833333333333,1060682.83333333,69.575,40164.0833333333,3.65,4672.4,59884.3,7.8,47552.9625,54072.075,3.88854166666667,3.42291666666667,6519.11250000002,-0.465625000000002
"1486","Utah",1999,14,3,NA,NA,NA,1554094.08333333,1121159.91666667,72.15,1081433.66666667,69.575,39726.25,3.56666666666667,2549.14999999999,62433.45,4.08,50594.00625,57627.4875,3.74583333333333,3.43958333333333,7033.48125000003,-0.306250000000002
"1487","Utah",2000,15,3,NA,NA,NA,1583059.16666667,1142104.16666667,72.1583333333333,1103826.91666667,69.7333333333333,38277.25,3.35,2324.7,64758.15,3.59,53743.3,60571.95,3.56041666666667,3.43958333333333,6828.65000000003,-0.120833333333334
"1488","Utah",2001,16,3,NA,NA,NA,1620083.16666667,1164419.33333333,71.8666666666667,1112905.91666667,68.7083333333333,51513.4166666667,4.40833333333333,990.239999999998,65748.39,1.51,56773.22375,63206.0725,3.60104166666667,3.74375,6432.84875000003,0.142708333333332
"1489","Utah",2002,17,3,NA,NA,NA,1655613.08333333,1184507.5,71.55,1115826.83333333,67.3916666666667,68680.6666666667,5.79166666666667,1297.27,67045.66,1.93,59534.24375,64996.4125,3.85104166666667,4.27916666666667,5462.16875000004,0.428124999999999
"1490","Utah",2003,18,3,NA,NA,NA,1689212.41666667,1200131.66666667,71.0416666666667,1132464,67.0416666666667,67667.6666666667,5.65,1404.11,68449.77,2.05,62063.99,66500.4925,4.11979166666667,4.8,4436.50250000004,0.680208333333332
"1491","Utah",2004,19,3,NA,NA,NA,1730928.41666667,1231043.41666667,71.1166666666667,1169779.66666667,67.5833333333333,61263.75,4.96666666666667,3644.59,72094.36,5.06,64453.2475,68334.545,4.321875,5.20416666666667,3881.29750000002,0.882291666666664
"1492","Utah",2005,20,3,NA,NA,NA,1777777.33333333,1272418.08333333,71.5583333333333,1220656.33333333,68.6666666666667,51761.75,4.075,4610.48,76704.84,6.01,67139.865,71073.6575,4.43229166666667,5.12083333333333,3933.79250000003,0.688541666666664
"1493","Utah",2006,21,3,NA,NA,NA,1835540.08333333,1318497.91666667,71.85,1279261.41666667,69.7,39236.5,2.98333333333333,6875.15000000001,83579.99,8.23,70101.82625,75207.24,4.34895833333333,4.41875,5105.41375000002,0.0697916666666636
